pair_id,source_idx,target_idx,source_graph_node,target_graph_node,euclidean_distance,graph_path_num_nodes,graph_path_length,straight_path_length,path_length_ratio,used_fallback,straight_mid_knn_radius,graph_mid_knn_radius,straight_minus_graph_mid_knn_radius,straight_mid_density_percentile,graph_mid_density_percentile,straight_minus_graph_density_percentile,k_graph,n_components,n_edges_undirected,graph_density,largest_component_fraction,graph_k_grid_tried,graph_components_by_k,graph_selection_note,candidate_set_size,selected_for_figure,selected_rank,selected_reason
1225,63,113,1663,3313,1.3135993480682373,5,1.3137693405151367,1.3135993480682373,1.0001294096614386,False,0.04834685546605586,0.0501878284801112,-0.001840973014055336,86.55000000000001,87.325,-0.7749999999999915,100,1,247220,0.0309025,1.0,"8,12,20,30,50,80,100",8:4;12:4;20:4;30:4;50:4;80:3;100:1,selected k=100 with 1 connected component(s); smaller grid entries are retained in graph_components_by_k,3000,False,,
1226,631,375,2231,3575,1.5132817029953003,16,2.151414632797241,1.5132817029953003,1.4216881288783565,False,0.01878648025057782,0.29993795226740666,-0.28115147201682883,28.925,100.0,-71.075,100,1,247220,0.0309025,1.0,"8,12,20,30,50,80,100",8:4;12:4;20:4;30:4;50:4;80:3;100:1,selected k=100 with 1 connected component(s); smaller grid entries are retained in graph_components_by_k,3000,False,,
1227,66,605,1666,3805,1.3803695440292358,11,1.963998794555664,1.3803695440292358,1.4228065252894824,False,0.020115397641986287,0.3121208890055123,-0.29200549136352605,36.9,100.0,-63.1,100,1,247220,0.0309025,1.0,"8,12,20,30,50,80,100",8:4;12:4;20:4;30:4;50:4;80:3;100:1,selected k=100 with 1 connected component(s); smaller grid entries are retained in graph_components_by_k,3000,False,,
1228,374,630,1974,3830,1.3696643114089966,11,1.9117685556411743,1.3696643114089966,1.3957935091953342,False,0.01656164281728986,0.22838237323190352,-0.21182073041461366,15.049999999999999,100.0,-84.95,100,1,247220,0.0309025,1.0,"8,12,20,30,50,80,100",8:4;12:4;20:4;30:4;50:4;80:3;100:1,selected k=100 with 1 connected component(s); smaller grid entries are retained in graph_components_by_k,3000,False,,
1229,394,240,1994,3440,1.6022906303405762,13,2.1318366527557373,1.6022906303405762,1.330493115535852,False,0.01419608978783076,0.27302629308039666,-0.2588302032925659,4.775,100.0,-95.225,100,1,247220,0.0309025,1.0,"8,12,20,30,50,80,100",8:4;12:4;20:4;30:4;50:4;80:3;100:1,selected k=100 with 1 connected component(s); smaller grid entries are retained in graph_components_by_k,3000,False,,
1230,566,635,2166,3835,1.2723690271377563,5,1.2727906703948975,1.2723690271377563,1.0003313844082558,False,0.0735294715107382,0.07132581520278965,0.002203656307948554,94.925,94.45,0.4749999999999943,100,1,247220,0.0309025,1.0,"8,12,20,30,50,80,100",8:4;12:4;20:4;30:4;50:4;80:3;100:1,selected k=100 with 1 connected component(s); smaller grid entries are retained in graph_components_by_k,3000,False,,
1231,382,115,1982,3315,1.4936343431472778,11,2.0055534839630127,1.4936343431472778,1.3427339115255317,False,0.019266110832109114,0.31611474330173095,-0.29684863246962184,32.074999999999996,100.0,-67.92500000000001,100,1,247220,0.0309025,1.0,"8,12,20,30,50,80,100",8:4;12:4;20:4;30:4;50:4;80:3;100:1,selected k=100 with 1 connected component(s); smaller grid entries are retained in graph_components_by_k,3000,False,,
1232,651,50,2251,3250,1.4643101692199707,11,1.9840933084487915,1.4643101692199707,1.354967922885973,False,0.019083781075176835,0.290650291424504,-0.27156651034932716,30.9,100.0,-69.1,100,1,247220,0.0309025,1.0,"8,12,20,30,50,80,100",8:4;12:4;20:4;30:4;50:4;80:3;100:1,selected k=100 with 1 connected component(s); smaller grid entries are retained in graph_components_by_k,3000,False,,
1233,346,113,1946,3313,1.3249843120574951,5,1.3253045082092285,1.3249843120574951,1.000241660334254,False,0.05179832558381254,0.05179700134663315,1.3242371793911745e-06,88.1,88.1,0.0,100,1,247220,0.0309025,1.0,"8,12,20,30,50,80,100",8:4;12:4;20:4;30:4;50:4;80:3;100:1,selected k=100 with 1 connected component(s); smaller grid entries are retained in graph_components_by_k,3000,False,,
1234,426,648,2026,3848,1.7341649532318115,18,2.4795196056365967,1.7341649532318115,1.4298060867945306,False,0.06817641831458497,0.189379850784066,-0.12120343246948102,93.675,99.97500000000001,-6.300000000000011,100,1,247220,0.0309025,1.0,"8,12,20,30,50,80,100",8:4;12:4;20:4;30:4;50:4;80:3;100:1,selected k=100 with 1 connected component(s); smaller grid entries are retained in graph_components_by_k,3000,False,,
1235,417,560,2017,3760,1.3721187114715576,10,1.9393514394760132,1.3721187114715576,1.4133991638348222,False,0.024072706542417197,0.3209484377380026,-0.29687573119558536,54.37499999999999,100.0,-45.62500000000001,100,1,247220,0.0309025,1.0,"8,12,20,30,50,80,100",8:4;12:4;20:4;30:4;50:4;80:3;100:1,selected k=100 with 1 connected component(s); smaller grid entries are retained in graph_components_by_k,3000,False,,
1236,220,238,1820,3438,1.4583474397659302,12,1.9363417625427246,1.4583474397659302,1.3277643651594535,False,0.017840271430656675,0.2041574251715883,-0.18631715374093163,22.15,100.0,-77.85,100,1,247220,0.0309025,1.0,"8,12,20,30,50,80,100",8:4;12:4;20:4;30:4;50:4;80:3;100:1,selected k=100 with 1 connected component(s); smaller grid entries are retained in graph_components_by_k,3000,False,,
1237,334,414,1934,3614,1.3880412578582764,11,1.975996732711792,1.3880412578582764,1.4235864543109624,False,0.014384558317014153,0.2791878001410154,-0.2648032418240013,5.45,100.0,-94.55,100,1,247220,0.0309025,1.0,"8,12,20,30,50,80,100",8:4;12:4;20:4;30:4;50:4;80:3;100:1,selected k=100 with 1 connected component(s); smaller grid entries are retained in graph_components_by_k,3000,False,,
1238,429,2,2029,3202,1.4794411659240723,12,2.044715642929077,1.4794411659240723,1.3820864864551268,False,0.029313767018968935,0.30349116561453765,-0.2741773985955687,68.0,100.0,-32.0,100,1,247220,0.0309025,1.0,"8,12,20,30,50,80,100",8:4;12:4;20:4;30:4;50:4;80:3;100:1,selected k=100 with 1 connected component(s); smaller grid entries are retained in graph_components_by_k,3000,False,,
1239,7,2,1607,3202,1.4401118755340576,13,2.03900408744812,1.4401118755340576,1.4158650602696867,False,0.0257319070464005,0.30613028641327733,-0.28039837936687684,59.45,100.0,-40.55,100,1,247220,0.0309025,1.0,"8,12,20,30,50,80,100",8:4;12:4;20:4;30:4;50:4;80:3;100:1,selected k=100 with 1 connected component(s); smaller grid entries are retained in graph_components_by_k,3000,False,,
1240,792,39,2392,3239,1.494827151298523,6,1.4964134693145752,1.494827151298523,1.001061204979234,False,0.044723841193106344,0.046769552460216045,-0.002045711267109701,84.7,85.725,-1.0249999999999915,100,1,247220,0.0309025,1.0,"8,12,20,30,50,80,100",8:4;12:4;20:4;30:4;50:4;80:3;100:1,selected k=100 with 1 connected component(s); smaller grid entries are retained in graph_components_by_k,3000,False,,
1241,651,398,2251,3598,1.5195837020874023,12,2.037280321121216,1.5195837020874023,1.3406831873247065,False,0.021023838626752223,0.26423947771277617,-0.24321563908602395,41.699999999999996,100.0,-58.300000000000004,100,1,247220,0.0309025,1.0,"8,12,20,30,50,80,100",8:4;12:4;20:4;30:4;50:4;80:3;100:1,selected k=100 with 1 connected component(s); smaller grid entries are retained in graph_components_by_k,3000,False,,
1242,223,92,1823,3292,1.4404644966125488,13,2.1196999549865723,1.4404644966125488,1.4715391875130137,False,0.019676610278958888,0.2598214182734012,-0.24014480799444232,34.5,100.0,-65.5,100,1,247220,0.0309025,1.0,"8,12,20,30,50,80,100",8:4;12:4;20:4;30:4;50:4;80:3;100:1,selected k=100 with 1 connected component(s); smaller grid entries are retained in graph_components_by_k,3000,False,,
